# Modern-Era Retrospective Analysis for Research and Applications (MERRA), version 2;;;;;;;;;;
# Provider;National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center;;;;;;;;;
# More information at;http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2;;;;;;;;;
# Site latitude (positive means North);54.096;;;;;;;;;
# Site longitude (positive means East);13.383;;;;;;;;;
# Site altitude (m);19;;;;;;;;;
# Date beginning;01.01.2019;;;;;;;;;
# Date end;31.12.2019;;;;;;;;;
# Time reference (hour);UT;;;;;;;;;
# Summarization (period of integration);Hour (h);;;;;;;;;
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization;;;;;;;;;
# Columns:;;;;;;;;;;
# Temperature (K);Temperature at 2 m above ground;;;;;;;;;
# Relative humidity (%);Relative humidity at 2 m above ground;;;;;;;;;
# Pressure (hPa);Pressure at ground level;;;;;;;;;
# Wind speed (m/s);Wind speed at 10 m above ground;;;;;;;;;
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...);;;;;;;;;
# Rainfall (kg/m2);Rainfall (= rain depth in mm);;;;;;;;;
# Snowfall (kg/m2);Snowfall;;;;;;;;;
# Snow depth (m);Snow depth;;;;;;;;;
# Short-wave irradiation (Wh/m2);Surface incoming shortwave irradiation (broadband);;;;;;;;;
# MERRA-2 meteorological data;;;;;;;;;;
Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
23.03.2019;11:00;282.49;77.92;1023.63;5.44;289.63;0.004729;0;0;408.7543
23.03.2019;12:00;283;74.66;1023.89;6.25;289.68;0.006394;0;0;395.8128
23.03.2019;13:00;282.88;75.29;1024.2;6.91;292.55;0.006991;0;0;326.0758
23.03.2019;14:00;282.27;78.43;1024.58;7.09;295.92;0.004815;0;0;202.758
23.03.2019;15:00;282.15;77.81;1024.91;7.15;300.49;0.00186;0;0;185.2781
23.03.2019;16:00;282.3;72.61;1025.02;6.81;303.57;0.000216;0;0;176.5049
23.03.2019;17:00;281.42;74.17;1025.09;5.21;304.52;0.000014;0;0;63.6878
23.03.2019;18:00;279.41;82.67;1025.36;4.13;306.25;0;0;0;0.9649
23.03.2019;19:00;278.85;83.45;1025.85;4.49;310.33;0.000001;0;0;0
23.03.2019;20:00;278.64;83.14;1026.43;5.1;314.01;0.000001;0;0;0
23.03.2019;21:00;278.29;84.04;1026.95;5.18;315.77;0.000002;0;0;0
23.03.2019;22:00;278.15;83.78;1027.12;4.99;314.56;0.000002;0;0;0
23.03.2019;23:00;277.76;85.35;1027.13;4.63;309.71;0.000003;0;0;0
23.03.2019;24:00:00;277.29;87.34;1026.97;4.48;306.69;0.000003;0;0;0
24.03.2019;01:00;276.98;88.77;1026.75;4.31;305.77;0.000002;0;0;0
24.03.2019;02:00;276.88;89.84;1026.61;4.1;305.01;0.000001;0;0;0
24.03.2019;03:00;276.65;91.77;1026.49;3.84;303.56;0;0;0;0
24.03.2019;04:00;276.47;93.37;1026.35;3.69;302.87;0;0;0;0
24.03.2019;05:00;276.29;94.88;1026.15;3.49;301.84;0.000001;0;0;0.0026
24.03.2019;06:00;276.46;94.5;1025.96;3.41;299.74;0.000006;0;0;16.2139
24.03.2019;07:00;277.26;90.51;1025.73;3.89;295.28;0.000006;0;0;65.43
24.03.2019;08:00;278.08;84.46;1025.58;3.8;292.86;0.000001;0;0;129.2239
24.03.2019;09:00;278.95;76.29;1025.32;3.65;288.31;0.000003;0;0;187.8073
24.03.2019;10:00;279.61;70.7;1024.9;3.7;280.65;0.000016;0;0;231.3081
24.03.2019;11:00;280;67.57;1024.32;3.89;277.19;0.00004;0;0;234.3895
24.03.2019;12:00;280.2;65.37;1023.55;4.04;276.42;0.000031;0;0;221.0688
24.03.2019;13:00;280.64;62.49;1022.59;4.33;278.09;0.000005;0;0;314.3573
24.03.2019;14:00;281.32;58.59;1021.67;4.71;282.04;0.000001;0;0;432.3024
24.03.2019;15:00;281.43;56.7;1020.74;4.81;283.62;0;0;0;369.5709
24.03.2019;16:00;280.94;57.77;1019.93;4.66;282.42;0;0;0;227.1111
24.03.2019;17:00;279.3;69.68;1019.29;3.36;279.22;0;0;0;73.9062
24.03.2019;18:00;277.45;79.69;1018.79;3.17;274.2;0.000001;0;0;1.2952
24.03.2019;19:00;276.89;81.3;1018.25;3.45;267.23;0.000016;0;0;0
24.03.2019;20:00;276.4;82.94;1017.5;3.96;263.54;0.000069;0;0;0
24.03.2019;21:00;275.84;86.07;1016.63;4.45;261.63;0.000052;0;0;0
24.03.2019;22:00;275.48;90.35;1015.72;4.77;260;0.000097;0;0;0
24.03.2019;23:00;275.18;94.74;1014.7;4.95;255.9;0.000218;0;0;0
24.03.2019;24:00:00;274.96;97.78;1013.57;5.13;248.26;0.000662;0;0;0
25.03.2019;01:00;275.23;96.26;1012.36;5.5;238.01;0.00352;0;0;0
25.03.2019;02:00;275.45;93.99;1011.15;6.01;230.09;0.037784;0;0;0
25.03.2019;03:00;275.56;92.9;1009.83;6.22;220.8;0.273205;0;0;0
25.03.2019;04:00;275.4;92.97;1008.54;6.5;216.48;0.798416;0.186935;0.000303;0
25.03.2019;05:00;274.82;93.81;1007.44;6.8;221.44;0.855527;0.741016;0.002077;0.0104
25.03.2019;06:00;274.93;93.51;1006.88;6.85;242.3;0.72629;0.430075;0.005148;7.7337
25.03.2019;07:00;275.7;92.48;1006.83;6.61;265.34;0.326794;0.082811;0.006158;45.8362
25.03.2019;08:00;277.11;88.02;1006.99;6.57;286.32;0.127243;0;0.005915;139.4376
25.03.2019;09:00;278.46;79.49;1007.4;7.38;304.72;0.122791;0;0.005471;289.4772
25.03.2019;10:00;279.13;72.94;1008.02;7.69;314.61;0.115127;0;0.0049;366.7409
25.03.2019;11:00;279.54;68.96;1008.81;7.51;318.43;0.075364;0;0.00433;417.289
25.03.2019;12:00;279.8;66.74;1009.5;7.16;320.03;0.053234;0;0.003802;442.1827
25.03.2019;13:00;280.05;65.46;1010.17;6.88;321.2;0.019483;0;0.003339;430.9504
25.03.2019;14:00;280.23;65.49;1010.9;6.69;324.51;0.014441;0;0.002947;392.3545
25.03.2019;15:00;280.17;67.61;1011.82;6.6;331.77;0.012632;0;0.002638;305.3968
25.03.2019;16:00;279.78;71.66;1012.98;6.42;343.05;0.017273;0;0.002429;187.5367
25.03.2019;17:00;278.98;78.69;1014.2;5.25;352.57;0.004364;0;0.002319;56.2994
25.03.2019;18:00;277.5;87.94;1015.47;3.91;356.32;0.001178;0;0.00228;1.6952
25.03.2019;19:00;276.49;93.6;1016.6;3.68;352.27;0.000459;0;0.002266;0
25.03.2019;20:00;276.05;96.62;1017.51;3.85;339.96;0.000306;0;0.002262;0
25.03.2019;21:00;275.77;99.43;1018.26;4.27;328.79;0.000449;0;0.00226;0
25.03.2019;22:00;275.45;102.49;1018.79;4.45;319.54;0.000332;0;0.002261;0
25.03.2019;23:00;275.23;104.1;1019.02;4.64;310.28;0.000166;0;0.002262;0
25.03.2019;24:00:00;275.7;100.38;1019.18;5.47;299.57;0.000977;0;0.002258;0
26.03.2019;01:00;275.93;97.18;1019.21;6.12;289.95;0.004775;0;0.002226;0
26.03.2019;02:00;276.08;95.24;1018.97;6.6;280.22;0.002572;0;0.002173;0
26.03.2019;03:00;275.65;97.17;1018.62;6.67;270.66;0.004348;0;0.002133;0
26.03.2019;04:00;275.78;95.47;1018.29;7.86;268.34;0.008028;0;0.002085;0
26.03.2019;05:00;275.83;94.18;1018.06;8.45;272.7;0.015332;0;0.002005;0.0309
26.03.2019;06:00;276.22;91.92;1017.94;9.32;280.14;0.034177;0;0.001912;14.2365
26.03.2019;07:00;276.94;88.02;1017.86;9.94;286.07;0.033109;0;0.001788;80.2505
26.03.2019;08:00;278.02;80.78;1017.71;10.67;292.61;0.029646;0;0.001623;218.3548
26.03.2019;09:00;279.25;71.88;1017.56;10.97;299.35;0.015416;0;0.001403;422.5352
26.03.2019;10:00;280.09;65.39;1017.53;10.71;304.33;0.009205;0;0.001168;529.3522
26.03.2019;11:00;280.52;61.93;1017.71;10.12;307.89;0.004842;0;0.000962;555.2548
26.03.2019;12:00;280.74;60.23;1017.94;9.36;311.1;0.002195;0;0.000799;509.2503
26.03.2019;13:00;280.82;58.83;1018.24;8.76;313.25;0.001428;0;0.000678;432.0861
26.03.2019;14:00;280.72;58.01;1018.48;8.41;314.89;0.000812;0;0.000592;326.3751
26.03.2019;15:00;280.56;57.64;1019.04;8.13;318.73;0.000295;0;0.000531;237.6998
26.03.2019;16:00;280.08;59.4;1019.69;7.39;322.52;0.000047;0;0.000492;120.4554
26.03.2019;17:00;279.21;65.75;1020.3;5.85;323.42;0.000005;0;0.00047;36.7608
26.03.2019;18:00;278.04;75.01;1020.86;4.43;320.4;0.000006;0;0.000461;1.1404
26.03.2019;19:00;277.53;79.12;1021.41;4.12;317.71;0.000006;0;0.000456;0
26.03.2019;20:00;276.88;82.78;1021.95;3.79;314.85;0.000002;0;0.000452;0
26.03.2019;21:00;276.02;86.85;1022.51;3.66;310.7;0.000001;0;0.00045;0
26.03.2019;22:00;275.22;91.64;1023.03;3.66;304.59;0.000003;0;0.000449;0
26.03.2019;23:00;274.93;95.71;1023.52;3.76;298.19;0.000053;0;0.000449;0
26.03.2019;24:00:00;274.99;99.19;1023.81;3.88;292.05;0.000377;0;0.000449;0
27.03.2019;01:00;274.99;103.51;1023.75;4.21;286.6;0.003665;0;0.000449;0
27.03.2019;02:00;275.78;99.36;1023.71;4.79;283.24;0.014717;0;0.000446;0
27.03.2019;03:00;276.1;97.14;1023.89;5.31;283.28;0.02474;0;0.000439;0
27.03.2019;04:00;276.47;96.01;1024.23;5.27;282.08;0.027157;0;0.00043;0
27.03.2019;05:00;277;95.17;1024.55;5.3;282.55;0.027515;0;0.00042;0.0495
27.03.2019;06:00;277.57;94.12;1024.73;5.32;279.88;0.037651;0;0.000408;12.4389
27.03.2019;07:00;278.29;92.32;1024.82;5.59;273.69;0.056675;0;0.000392;42.6851
27.03.2019;08:00;278.89;90.47;1024.81;6.12;268.37;0.074265;0;0.000372;63.8618
27.03.2019;09:00;279.34;89.06;1024.76;6.66;265.36;0.104829;0;0.000349;78.5502
27.03.2019;10:00;279.6;88.68;1024.77;6.95;263.87;0.110106;0;0.000307;76.2709
27.03.2019;11:00;279.85;88.78;1024.87;7;263.1;0.113736;0;0.000277;81.2146
27.03.2019;12:00;280.02;89.25;1024.87;6.91;263.19;0.11317;0;0.000257;69.597
27.03.2019;13:00;280.21;89.71;1024.82;6.94;264.17;0.107825;0;0.000239;75.0951
27.03.2019;14:00;280.3;90.53;1024.7;6.92;266.44;0.106518;0;0.000222;60.0744
27.03.2019;15:00;280.33;91.56;1024.58;6.91;269.5;0.084723;0;0.000206;46.524
27.03.2019;16:00;280.36;92.59;1024.46;6.78;272.6;0.066977;0;0.000192;33.7743
27.03.2019;17:00;280.37;93.35;1024.46;6.81;276.24;0.07112;0;0.00018;13.0711
27.03.2019;18:00;280.35;94.12;1024.7;6.71;279.23;0.092186;0;0.000169;0.2979
27.03.2019;19:00;280.35;94.33;1025.08;6.59;282.3;0.114012;0;0.000158;0
27.03.2019;20:00;280.29;94.53;1025.44;6.36;286.07;0.148248;0;0.000149;0
27.03.2019;21:00;280.17;94.76;1025.74;6.06;289.87;0.146638;0;0.00014;0
27.03.2019;22:00;280.02;94.98;1025.97;5.79;293.69;0.119323;0;0.000133;0
27.03.2019;23:00;279.92;95.08;1026.07;5.79;299.18;0.076628;0;0.000126;0
27.03.2019;24:00:00;279.78;95.24;1026.05;5.43;300.5;0.069134;0;0.000119;0
28.03.2019;01:00;279.69;95.33;1026.14;5.32;303.24;0.065509;0;0.000093;0
28.03.2019;02:00;279.61;95.32;1026.43;5.23;306.1;0.062654;0;0.000073;0
28.03.2019;03:00;279.51;95.44;1026.84;4.88;305.83;0.063124;0;0.000069;0
28.03.2019;04:00;279.43;95.45;1027.21;4.52;301.82;0.060557;0;0.000066;0
28.03.2019;05:00;279.38;95.47;1027.67;4.38;299;0.051607;0;0.000063;0.0602
28.03.2019;06:00;279.39;95.31;1028.19;4.39;298.35;0.046377;0;0.00006;10.2379
28.03.2019;07:00;279.64;94.67;1028.68;4.58;302.87;0.044785;0;0.000058;36.5096
28.03.2019;08:00;279.95;94.09;1029.1;4.48;305.51;0.040077;0;0.000054;59.8323
28.03.2019;09:00;280.34;93.09;1029.37;4.13;303.18;0.03238;0;0.000051;87.4005
28.03.2019;10:00;280.78;91.58;1029.64;4.01;302.52;0.032553;0;0.000047;113.9964
28.03.2019;11:00;281.2;89.87;1029.91;3.94;303.24;0.041338;0;0.000044;130.1108
28.03.2019;12:00;281.51;87.87;1030.13;3.96;302.17;0.068598;0;0.00004;127.9883
28.03.2019;13:00;281.69;86.99;1030.25;4.11;299.06;0.070988;0;0.000027;120.2969
28.03.2019;14:00;281.75;87.24;1030.29;4.25;298.2;0.064062;0;0.000024;96.8458
28.03.2019;15:00;281.73;88.61;1030.21;4;297.74;0.049293;0;0.000005;74.1
28.03.2019;16:00;281.6;90.84;1030.13;3.41;291.25;0.034235;0;0;48.5513
28.03.2019;17:00;281.29;93.22;1030.11;2.92;281.37;0.027972;0;0;20.6929
28.03.2019;18:00;280.91;94.81;1030.35;2.87;276.4;0.02538;0;0;0.9904
28.03.2019;19:00;280.81;95.01;1030.68;3.29;273.59;0.019436;0;0;0
28.03.2019;20:00;280.72;95.06;1030.91;3.64;270.98;0.013828;0;0;0
28.03.2019;21:00;280.57;95.31;1030.99;4;270.8;0.011651;0;0;0
28.03.2019;22:00;280.49;95.29;1030.99;4.28;272.88;0.01015;0;0;0
28.03.2019;23:00;280.37;95.49;1030.91;4.47;276.12;0.010228;0;0;0
28.03.2019;24:00:00;280.37;95.16;1030.81;4.74;280.06;0.011354;0;0;0
29.03.2019;01:00;280.31;95.06;1030.75;4.75;282.59;0.012178;0;0;0
29.03.2019;02:00;280.22;94.94;1030.72;4.66;283.87;0.0128;0;0;0
29.03.2019;03:00;280.09;94.93;1030.74;4.55;284.53;0.012543;0;0;0
29.03.2019;04:00;279.98;94.87;1030.66;4.44;283.7;0.012783;0;0;0
29.03.2019;05:00;279.9;94.81;1030.54;4.27;280.6;0.013196;0;0;0.2377
29.03.2019;06:00;280.02;94.17;1030.37;4.2;273.85;0.010579;0;0;20.1622
29.03.2019;07:00;280.53;92.21;1030.18;4.35;264.42;0.00665;0;0;72.506
29.03.2019;08:00;281.3;89.68;1030.05;4.54;256.15;0.003614;0;0;152.4384
29.03.2019;09:00;282.63;80.62;1029.85;5.47;256.67;0.002301;0;0;251.2994
29.03.2019;10:00;283.52;72.26;1029.7;6.38;261.08;0.003453;0;0;290.9575
29.03.2019;11:00;283.91;69.47;1029.38;6.53;261.68;0.003252;0;0;286.6063
29.03.2019;12:00;284.47;67.7;1028.88;6.52;260.66;0.001819;0;0;360.6102
29.03.2019;13:00;285.09;65.87;1028.15;6.52;259.5;0.000691;0;0;406.7859
29.03.2019;14:00;285.47;64.95;1027.23;6.49;259.25;0.000304;0;0;419.0518
29.03.2019;15:00;285.46;65.51;1026.36;6.32;260.01;0.00019;0;0;328.5854
29.03.2019;16:00;285.14;67.55;1025.67;5.62;260.33;0.000116;0;0;194.4523
29.03.2019;17:00;283.83;77.6;1025.21;3.6;257.85;0.000045;0;0;83.1385
29.03.2019;18:00;281.45;86.56;1025.06;3.38;249.47;0.000021;0;0;5.312
29.03.2019;19:00;280.65;90.15;1025.1;3.5;242.68;0.000008;0;0;0
29.03.2019;20:00;280.25;92.54;1025.1;3.67;240.8;0.000003;0;0;0
29.03.2019;21:00;279.82;94.9;1025.04;3.83;242.33;0.000002;0;0;0
29.03.2019;22:00;279.24;98.02;1024.87;3.82;245.29;0.000001;0;0;0
29.03.2019;23:00;278.61;101.59;1024.61;3.7;248.69;0.000001;0;0;0
29.03.2019;24:00:00;278;105.16;1024.32;3.55;251.11;0.000007;0;0;0
30.03.2019;01:00;277.75;105.89;1023.93;3.42;251.79;0.000357;0;0;0
30.03.2019;02:00;277.99;102.3;1023.58;3.59;251.53;0.003044;0;0;0
30.03.2019;03:00;278.19;98.94;1023.14;3.65;250.51;0.007435;0;0;0
30.03.2019;04:00;278.3;97.18;1022.77;3.3;243.77;0.008506;0;0;0
30.03.2019;05:00;278.28;96.11;1022.33;3.26;231.53;0.010806;0;0;0.5754
30.03.2019;06:00;278.39;94.85;1022.05;3.43;218.87;0.009755;0;0;28.2143
30.03.2019;07:00;278.88;93.05;1021.84;3.77;210.87;0.006252;0;0;85.6048
30.03.2019;08:00;280.2;88.74;1021.73;4.12;208.92;0.001618;0;0;199.1942
30.03.2019;09:00;282.47;79.85;1021.49;4.35;208.07;0.000347;0;0;410.0839
30.03.2019;10:00;285.19;68.59;1021;4.85;213.6;0.000062;0;0;522.9318
30.03.2019;11:00;286.92;62.08;1020.18;5.22;221.1;0.000062;0;0;601.722
30.03.2019;12:00;287.9;58.5;1019.2;5.42;226.64;0.000003;0;0;619.4939
30.03.2019;13:00;288.42;56.22;1018.15;5.57;231.44;0;0;0;570.893
30.03.2019;14:00;288.65;54.76;1017.14;5.72;237.11;0.000002;0;0;489.9496
30.03.2019;15:00;288.49;54.52;1016.36;5.71;244.25;0.000034;0;0;341.7018
30.03.2019;16:00;287.75;58.93;1015.75;4.9;251.48;0.000138;0;0;175.603
30.03.2019;17:00;286.14;69.75;1015.44;3.86;256.61;0.000253;0;0;69.0765
30.03.2019;18:00;284.15;77.4;1015.43;3.89;261.46;0.000157;0;0;4.6155
30.03.2019;19:00;283.32;80.7;1015.59;4.08;268.37;0.000932;0;0;0
30.03.2019;20:00;282.58;84;1015.71;4.25;276.59;0.000282;0;0;0
30.03.2019;21:00;281.73;87.4;1015.83;4.58;284.92;0.0001;0;0;0
30.03.2019;22:00;280.96;90.24;1016.03;4.97;291.95;0.000029;0;0;0
30.03.2019;23:00;280.2;92.7;1016.2;5.1;295.71;0.000004;0;0;0
30.03.2019;24:00:00;279.44;94.32;1016.23;5.17;295.69;0.000005;0;0;0
31.03.2019;01:00;278.7;96.84;1016.2;5.24;293.62;0.000164;0;0;0
31.03.2019;02:00;278.36;97.92;1016.21;5.59;294.24;0.001752;0;0;0
31.03.2019;03:00;278.51;96.25;1016.36;6.12;297.83;0.006015;0;0;0
31.03.2019;04:00;278.66;94.87;1016.78;6.31;301.61;0.006663;0;0;0
31.03.2019;05:00;278.49;93.37;1017.26;6.18;301.82;0.003238;0;0;0.8887
31.03.2019;06:00;278.54;89.96;1017.85;6.25;298.2;0.000901;0;0;50.4787
31.03.2019;07:00;279.36;80.65;1018.5;6.78;296.82;0.000112;0;0;197.3841
31.03.2019;08:00;280.45;67.17;1019.17;8.05;304.18;0.000132;0;0;326.8285
31.03.2019;09:00;281.09;60.23;1019.83;8.4;308.19;0.000079;0;0;426.575
31.03.2019;10:00;281.68;53.68;1020.45;8.34;311.81;0.000028;0;0;563.8468
31.03.2019;11:00;282.07;46.58;1020.95;8.19;315.33;0.00001;0;0;654.8655
31.03.2019;12:00;282.21;41.69;1021.39;7.98;317.58;0.000005;0;0;681.8397
31.03.2019;13:00;282.14;40.01;1021.71;7.65;318.74;0.000003;0;0;644.8467
31.03.2019;14:00;281.93;39.98;1021.84;7.27;320.14;0.000002;0;0;558.0302
31.03.2019;15:00;281.58;40.84;1021.99;6.79;322.38;0.000001;0;0;431.6362
31.03.2019;16:00;281;43.04;1022.24;6.2;324.8;0.000001;0;0;278.5021
31.03.2019;17:00;279.84;51;1022.69;4.79;326.8;0;0;0;118.9242
31.03.2019;18:00;277.21;69.5;1023.32;3.63;328.79;0;0;0;9.2163
31.03.2019;19:00;276.16;75.07;1024.03;3.58;332.47;0;0;0;0
31.03.2019;20:00;275.63;77.8;1024.64;3.42;337.41;0;0;0;0
31.03.2019;21:00;275.24;79.66;1025.22;3.24;343.02;0;0;0;0
31.03.2019;22:00;274.95;81.43;1025.61;3.05;350.16;0;0;0;0
31.03.2019;23:00;274.74;82.36;1025.89;2.84;357.09;0;0;0;0
31.03.2019;24:00:00;274.52;82.62;1026.1;2.66;2.59;0;0;0;0
01.04.2019;01:00;274.23;82.7;1026.25;2.55;7.92;0;0;0;0
01.04.2019;02:00;274.01;82.21;1026.41;2.4;13.67;0;0;0;0
01.04.2019;03:00;273.91;81.12;1026.62;2.15;20.53;0;0;0;0
01.04.2019;04:00;273.84;79.36;1026.86;1.91;28.36;0;0;0;0
01.04.2019;05:00;273.71;77.93;1027.13;1.65;38.45;0;0;0;2.6171
01.04.2019;06:00;274.52;73.51;1027.47;1.37;50.38;0;0;0;89.5967
01.04.2019;07:00;276.42;65.47;1027.84;1.36;66.55;0;0;0;246.1362
01.04.2019;08:00;277.9;52.89;1028.11;1.6;81.95;0;0;0;402.6365
01.04.2019;09:00;278.95;47.01;1028.24;1.88;96.83;0;0;0;536.2385
01.04.2019;10:00;279.92;44.26;1028.22;2.25;103.84;0;0;0;635.3269
01.04.2019;11:00;280.82;42.58;1027.93;2.67;105.87;0;0;0;688.5239
01.04.2019;12:00;281.56;41.55;1027.44;3.12;106.79;0;0;0;693.3367
01.04.2019;13:00;282.07;41.19;1026.66;3.56;107.38;0;0;0;649.7031
01.04.2019;14:00;282.34;41.26;1025.79;3.99;107.69;0;0;0;560.657
01.04.2019;15:00;282.32;41.95;1024.98;4.41;107.73;0;0;0;433.9275
01.04.2019;16:00;281.96;43.88;1024.36;4.77;107.33;0;0;0;281.5753
01.04.2019;17:00;280.6;54.71;1023.8;4.16;101.28;0;0;0;122.9799
01.04.2019;18:00;277.98;69.28;1023.44;4.28;100.64;0;0;0;10.8588
01.04.2019;19:00;277.26;72.74;1023.25;4.74;109.49;0;0;0;0
01.04.2019;20:00;277.04;74.71;1022.92;5.05;120.82;0;0;0;0
01.04.2019;21:00;276.76;76;1022.62;5.65;132.44;0;0;0;0
01.04.2019;22:00;276.45;75.26;1022.36;6.3;139.69;0;0;0;0
01.04.2019;23:00;275.82;75.61;1022.14;6.28;141.04;0;0;0;0
01.04.2019;24:00:00;275.24;76.75;1021.69;6.17;138.59;0;0;0;0
02.04.2019;01:00;274.88;77.49;1021.13;6.29;136.17;0;0;0;0
02.04.2019;02:00;274.56;78.44;1020.56;6.46;133.66;0;0;0;0
02.04.2019;03:00;274.25;79.32;1020;6.68;131.49;0;0;0;0
02.04.2019;04:00;273.94;80.16;1019.33;6.88;130.34;0;0;0;0
02.04.2019;05:00;273.65;80.89;1018.59;7.03;129.55;0;0;0;3.4357
02.04.2019;06:00;274.17;77.91;1017.94;7.47;128.28;0;0;0;93.4584
02.04.2019;07:00;275.73;69.41;1017.29;7.96;128.49;0;0;0;249.8978
02.04.2019;08:00;278.15;54.86;1016.58;9.36;136.02;0;0;0;406.2079
02.04.2019;09:00;280.23;46.46;1015.69;9.73;137.74;0;0;0;539.2019
02.04.2019;10:00;281.94;42.45;1014.6;9.49;136.76;0;0;0;635.9089
02.04.2019;11:00;283.36;40.48;1013.43;9.08;136.39;0;0;0;686.8234
02.04.2019;12:00;284.5;39.86;1012.28;8.67;137.46;0;0;0;688.4711
02.04.2019;13:00;285.32;40.2;1011.14;8.32;139.45;0;0;0;640.3813
02.04.2019;14:00;285.82;41.17;1009.94;8.03;141.53;0;0;0;548.2885
02.04.2019;15:00;285.97;42.97;1008.93;7.69;142.9;0;0;0;419.4247
02.04.2019;16:00;285.63;46.56;1008.12;7.09;141.88;0;0;0;265.1008
02.04.2019;17:00;284.35;54.14;1007.64;6.18;137.97;0;0;0;104.2723
02.04.2019;18:00;282.5;63;1007.43;6.04;134.21;0;0;0;9.5678
02.04.2019;19:00;281.67;67.5;1007.23;6.57;129.21;0;0;0;0
02.04.2019;20:00;281.13;70.35;1006.88;7.09;127.31;0;0;0;0
02.04.2019;21:00;280.73;72.43;1006.47;7.21;129.21;0.000003;0;0;0
02.04.2019;22:00;280.64;73.93;1006.08;6.86;136.16;0.000014;0;0;0
02.04.2019;23:00;280.42;77.39;1005.56;6.21;139.65;0.000026;0;0;0
02.04.2019;24:00:00;280.11;81.25;1005.02;5.86;141.58;0.000021;0;0;0
03.04.2019;01:00;279.77;84.93;1004.47;5.72;144.82;0.000016;0;0;0
03.04.2019;02:00;279.44;87.9;1003.91;5.67;145.25;0.000025;0;0;0
03.04.2019;03:00;279.19;89.89;1003.59;5.66;145.16;0.000225;0;0;0
03.04.2019;04:00;278.99;91.56;1003.68;5.6;148.59;0.008899;0;0;0
03.04.2019;05:00;278.85;93.05;1004.03;5.06;155.56;0.029093;0;0;1.8182
03.04.2019;06:00;279.12;92.16;1004.29;4.64;152.72;0.001285;0;0;36.689
03.04.2019;07:00;279.92;89.2;1004.58;4.47;142.55;0.000116;0;0;91.3827
03.04.2019;08:00;280.96;84.39;1004.67;4.36;135.26;0.000017;0;0;158.9461
03.04.2019;09:00;282.32;78.05;1004.68;4.42;133.42;0.000005;0;0;241.3584
03.04.2019;10:00;283.8;71.03;1004.5;4.33;130.18;0.000002;0;0;322.8538
03.04.2019;11:00;285.22;64.41;1004.18;4.49;126.41;0.000001;0;0;360.1062
03.04.2019;12:00;286.42;59.01;1003.77;5.03;124.34;0.000003;0;0;372.6913
03.04.2019;13:00;287.36;55.49;1003.37;5.48;124.72;0.000001;0;0;350.8397
03.04.2019;14:00;288.01;54;1002.83;5.6;125.64;0.000002;0;0;298.9368
03.04.2019;15:00;288.29;55.94;1002.31;5.2;124.19;0.000005;0;0;246.2131
03.04.2019;16:00;287.77;62.3;1001.85;4.72;122.48;0.000005;0;0;164.5912
03.04.2019;17:00;286.26;69.08;1001.52;4.67;121.45;0.000008;0;0;72.1444
03.04.2019;18:00;284.76;73.54;1001.44;5.13;119.47;0.000017;0;0;8.1214
03.04.2019;19:00;284.28;74.37;1001.51;6.03;118.68;0.000033;0;0;0
03.04.2019;20:00;283.77;76.34;1001.48;6.35;117.78;0.000048;0;0;0
03.04.2019;21:00;283.2;79.04;1001.22;6.35;117.86;0.000204;0;0;0
03.04.2019;22:00;283.01;80.03;1000.94;6.47;124.12;0.000028;0;0;0
03.04.2019;23:00;282.99;80.91;1000.62;6.24;130.08;0.000005;0;0;0
03.04.2019;24:00:00;282.52;83.87;1000.32;6.13;129.47;0.000001;0;0;0
04.04.2019;01:00;282.07;85.42;1000.04;6.32;127.38;0;0;0;0
04.04.2019;02:00;281.5;86.67;999.61;6.48;123.04;0;0;0;0
04.04.2019;03:00;281;87.42;999.24;6.56;120.39;0;0;0;0
04.04.2019;04:00;280.6;88.96;999.04;6.35;118.36;0;0;0;0
04.04.2019;05:00;280.34;90.97;998.9;6.26;117.83;0;0;0;3.9127
04.04.2019;06:00;280.77;89.77;998.92;6.46;118;0.000006;0;0;70.4318
04.04.2019;07:00;281.98;84.65;999.04;6.41;118.24;0;0;0;206.1048
04.04.2019;08:00;283.9;75.87;999.11;6.62;124.01;0;0;0;369.884
04.04.2019;09:00;285.7;66.93;999.21;6.78;125.46;0;0;0;504.1325
04.04.2019;10:00;287.09;59.67;999.24;7;126.09;0;0;0;601.0803
04.04.2019;11:00;288.2;55.26;999.18;6.97;125.73;0;0;0;652.147
04.04.2019;12:00;289.09;52.43;999.04;6.83;125.07;0;0;0;658.8855
04.04.2019;13:00;289.73;50.68;998.72;6.55;124.11;0;0;0;615.457
04.04.2019;14:00;290.09;50;998.35;6.14;122.61;0;0;0;530.13
04.04.2019;15:00;290.12;50.61;998.1;5.65;119.86;0;0;0;409.5854
04.04.2019;16:00;289.62;55.78;998.06;4.67;113.85;0.000002;0;0;264.8929
04.04.2019;17:00;287.91;67.85;998.26;3.91;108.8;0.000013;0;0;116.9047
04.04.2019;18:00;285.69;72.34;998.64;4.46;111.44;0.000047;0;0;13.4847
